,HE,OHR,copula,file_name,risk_measure
50,0.6375936071823355,0.8284179687499997,Clayton,15.csv,ES q=0.05
51,0.5880510977552735,0.93349609375,Clayton,15.csv,VaR q=0.01
52,0.6424405697500749,0.848046875,Clayton,15.csv,VaR q=0.05
53,0.8740185996813639,0.8916015625,Clayton,15.csv,Variance
54,0.5946341031123261,0.8920898437499999,Clayton,11.csv,ERM k=10
55,0.5938197671562995,0.8115234374999998,Clayton,11.csv,ES q=0.01
56,0.5894526596267745,0.8793945312499999,Clayton,11.csv,ES q=0.05
57,0.5802793067770557,0.9613281249999999,Clayton,11.csv,VaR q=0.01
58,0.5835852434732165,0.8983398437499999,Clayton,11.csv,VaR q=0.05
59,0.8904135563211775,0.9084960937499998,Clayton,11.csv,Variance
60,0.6990596946854741,0.8325195312499999,Clayton,29.csv,ERM k=10
61,0.6297398597376103,0.6785156249999996,Clayton,29.csv,ES q=0.01
62,0.7026170407817786,0.7965820312499998,Clayton,29.csv,ES q=0.05
63,0.667842539652802,0.7676757812499998,Clayton,29.csv,VaR q=0.01
64,0.6887559563184731,0.8818359375,Clayton,29.csv,VaR q=0.05
65,0.9140726885090096,0.8576171874999998,Clayton,29.csv,Variance
66,0.5847032094058068,0.8985351562499999,Clayton,10.csv,ERM k=10
67,0.5786851275429226,0.8310546874999998,Clayton,10.csv,ES q=0.01
68,0.5976181321317445,0.8858398437499999,Clayton,10.csv,ES q=0.05
69,0.5772251292698264,0.9722656249999999,Clayton,10.csv,VaR q=0.01
70,0.6273914729912924,0.8953125,Clayton,10.csv,VaR q=0.05
71,0.8886564220699924,0.91923828125,Clayton,10.csv,Variance
72,0.7088147196615859,0.8364257812499999,Clayton,32.csv,ERM k=10
73,0.6427008269141328,0.6924804687499997,Clayton,32.csv,ES q=0.01
74,0.7097550506092202,0.8049804687499997,Clayton,32.csv,ES q=0.05
75,0.6587522010517528,0.7572265624999999,Clayton,32.csv,VaR q=0.01
76,0.6899127777522733,0.8751953124999998,Clayton,32.csv,VaR q=0.05
77,0.9205252953350799,0.8631835937499998,Clayton,32.csv,Variance
90,0.7095430122467354,0.8417968749999999,Clayton,34.csv,ERM k=10
91,0.653486526872218,0.7041015624999998,Clayton,34.csv,ES q=0.01
92,0.7119960536945799,0.8076171874999998,Clayton,34.csv,ES q=0.05
93,0.6728549693487078,0.7734374999999998,Clayton,34.csv,VaR q=0.01
94,0.6879053523230318,0.88671875,Clayton,34.csv,VaR q=0.05
95,0.922430880015737,0.8675781249999999,Clayton,34.csv,Variance
102,0.6064521626054883,0.8716796874999999,Clayton,13.csv,ERM k=10
103,0.6256781835424581,0.7704101562499999,Clayton,13.csv,ES q=0.01
104,0.626250751891622,0.84453125,Clayton,13.csv,ES q=0.05
105,0.589469108740773,0.9284179687499999,Clayton,13.csv,VaR q=0.01
106,0.6086147372027204,0.8630859374999996,Clayton,13.csv,VaR q=0.05
107,0.8813818069855005,0.901171875,Clayton,13.csv,Variance
114,0.7063598802442534,0.8296874999999998,Clayton,35.csv,ERM k=10
115,0.6398911067569846,0.6894531249999998,Clayton,35.csv,ES q=0.01
116,0.7000440372393287,0.7935546874999999,Clayton,35.csv,ES q=0.05
117,0.6545893357110852,0.7524414062499999,Clayton,35.csv,VaR q=0.01
118,0.6899297898321821,0.8750976562499999,Clayton,35.csv,VaR q=0.05
119,0.9219077463475213,0.8565429687499998,Clayton,35.csv,Variance
120,0.5472586571785355,0.8686523437499999,Clayton,50.csv,ERM k=10
121,0.02718462640347097,0.7099609374999996,Clayton,50.csv,ES q=0.01
122,0.41057066428879896,0.8293945312499998,Clayton,50.csv,ES q=0.05
123,0.4834117246132329,0.7907226562499999,Clayton,50.csv,VaR q=0.01
124,0.5961456799702822,0.9421874999999998,Clayton,50.csv,VaR q=0.05
125,0.7348889938514533,0.8862304687499999,Clayton,50.csv,Variance
126,0.6346545205758563,0.8500976562499999,Clayton,16.csv,ERM k=10
127,0.6372561828466916,0.7554687499999997,Clayton,16.csv,ES q=0.01
128,0.6474222256557662,0.8184570312499999,Clayton,16.csv,ES q=0.05
129,0.6344091492042918,0.7674804687499998,Clayton,16.csv,VaR q=0.01
130,0.6870816077865788,0.8503906249999998,Clayton,16.csv,VaR q=0.05
131,0.8791113619632113,0.8778320312499999,Clayton,16.csv,Variance
132,0.5348455578890754,0.9134765624999999,Clayton,51.csv,ERM k=10
133,0.028579380963098977,0.7463867187499997,Clayton,51.csv,ES q=0.01
134,0.4068086085196555,0.8740234374999998,Clayton,51.csv,ES q=0.05
135,0.5008877392734897,0.8517578124999998,Clayton,51.csv,VaR q=0.01
136,0.5927064842415763,0.9700195312500001,Clayton,51.csv,VaR q=0.05
137,0.7205394942848347,0.9067382812499999,Clayton,51.csv,Variance
138,0.678424612777369,0.8518554687499998,Clayton,18.csv,ERM k=10
139,0.7093230306953561,0.8164062499999998,Clayton,18.csv,ES q=0.01
140,0.6921484691939499,0.8242187499999998,Clayton,18.csv,ES q=0.05
141,0.658287945169133,0.7422851562499998,Clayton,18.csv,VaR q=0.01
142,0.7096866961640935,0.8798828124999998,Clayton,18.csv,VaR q=0.05
143,0.9077518840204337,0.8816406249999998,Clayton,18.csv,Variance
144,0.5245046228379444,0.8928710937499998,Clayton,53.csv,ERM k=10
145,0.027293065766015867,0.7127929687499996,Clayton,53.csv,ES q=0.01
146,0.40461722993303195,0.8572265625,Clayton,53.csv,ES q=0.05
147,0.48858462495266874,0.8087890624999996,Clayton,53.csv,VaR q=0.01
148,0.5898606611061811,0.9435546874999998,Clayton,53.csv,VaR q=0.05
149,0.7335521452986098,0.9001953125,Clayton,53.csv,Variance
156,0.7053589780132951,0.8618164062499999,Clayton,37.csv,ERM k=10
157,0.6667194024510452,0.7183593749999998,Clayton,37.csv,ES q=0.01
158,0.7271287911813158,0.8302734374999998,Clayton,37.csv,ES q=0.05
159,0.6817753950787098,0.7836914062499999,Clayton,37.csv,VaR q=0.01
160,0.6901815858874804,0.8984374999999999,Clayton,37.csv,VaR q=0.05
161,0.9230823913082118,0.87109375,Clayton,37.csv,Variance
168,0.7117711108925272,0.8514648437499999,Clayton,33.csv,ERM k=10
169,0.6611905982708501,0.7124023437499997,Clayton,33.csv,ES q=0.01
170,0.7229445734186812,0.8219726562499999,Clayton,33.csv,ES q=0.05
171,0.6759983574630894,0.7770507812499998,Clayton,33.csv,VaR q=0.01
172,0.68749706240522,0.8890624999999999,Clayton,33.csv,VaR q=0.05
173,0.9214708139314048,0.8754882812499999,Clayton,33.csv,Variance
180,0.6036757280665157,0.8435546875,Clayton,14.csv,ERM k=10
181,0.6423262871171729,0.7489257812499998,Clayton,14.csv,ES q=0.01
182,0.644864939673967,0.8109374999999998,Clayton,14.csv,ES q=0.05
183,0.633372910407196,0.77119140625,Clayton,14.csv,VaR q=0.01
184,0.6213184796260749,0.8326171874999999,Clayton,14.csv,VaR q=0.05
185,0.8736230107993588,0.871484375,Clayton,14.csv,Variance
186,0.7072890049349321,0.8545898437499998,Clayton,30.csv,ERM k=10
187,0.6450573664007734,0.6950195312499998,Clayton,30.csv,ES q=0.01
188,0.721566242861578,0.8192382812499999,Clayton,30.csv,ES q=0.05
189,0.6847488703220437,0.7871093749999999,Clayton,30.csv,VaR q=0.01
190,0.6919166717913194,0.8999999999999999,Clayton,30.csv,VaR q=0.05
191,0.9161558191275809,0.8688476562499999,Clayton,30.csv,Variance
192,0.5841508996150353,0.8788085937499998,Clayton,12.csv,ERM k=10
193,0.6049437272721316,0.7971679687499997,Clayton,12.csv,ES q=0.01
194,0.6045993321130538,0.8532226562499999,Clayton,12.csv,ES q=0.05
195,0.5815064316683533,0.95693359375,Clayton,12.csv,VaR q=0.01
196,0.5969879403859407,0.8669921874999998,Clayton,12.csv,VaR q=0.05
197,0.8828619922139601,0.8865234375,Clayton,12.csv,Variance
210,0.7038571915503095,0.8363281249999999,Clayton,31.csv,ERM k=10
211,0.6621875957459673,0.7134765624999997,Clayton,31.csv,ES q=0.01
212,0.7061030455812267,0.8006835937499998,Clayton,31.csv,ES q=0.05
213,0.6809258307234713,0.7827148437499998,Clayton,31.csv,VaR q=0.01
214,0.689844729432638,0.8755859374999999,Clayton,31.csv,VaR q=0.05
215,0.9165678151534686,0.8556640624999998,Clayton,31.csv,Variance
216,0.6476401816598989,0.8880859374999999,Clayton,9.csv,ERM k=10
217,0.7763759802525629,0.8045898437499998,Clayton,9.csv,ES q=0.01
218,0.6851368437099801,0.8735351562499999,Clayton,9.csv,ES q=0.05
219,0.6385647495177362,0.8281249999999999,Clayton,9.csv,VaR q=0.01
220,0.6344621376510583,0.8990234374999999,Clayton,9.csv,VaR q=0.05
221,0.9051461367053356,0.8987304687499998,Clayton,9.csv,Variance
222,0.722612774935003,0.8561523437499998,Clayton,42.csv,ERM k=10
223,0.6600123285275299,0.7111328124999996,Clayton,42.csv,ES q=0.01
224,0.7203110642659767,0.8237304687499998,Clayton,42.csv,ES q=0.05
225,0.6908421681798971,0.7707031249999998,Clayton,42.csv,VaR q=0.01
226,0.7452662187667474,0.8964843749999999,Clayton,42.csv,VaR q=0.05
227,0.9226253638234568,0.8682617187499999,Clayton,42.csv,Variance
228,0.6427486260106712,0.8697265624999999,Clayton,5.csv,ERM k=10
229,0.7735471976595092,0.8111328124999997,Clayton,5.csv,ES q=0.01
230,0.6932288846302859,0.8440429687499998,Clayton,5.csv,ES q=0.05
231,0.4863751330473193,0.9532226562499999,Clayton,5.csv,VaR q=0.01
232,0.6092662111731487,0.8615234375,Clayton,5.csv,VaR q=0.05
233,0.9138557349704463,0.8755859374999999,Clayton,5.csv,Variance
246,0.7270436827073807,0.8696289062499999,Clayton,26.csv,ERM k=10
247,0.6658130411100296,0.7173828124999997,Clayton,26.csv,ES q=0.01
248,0.7652881393716832,0.84033203125,Clayton,26.csv,ES q=0.05
249,0.717457097998717,0.8247070312499999,Clayton,26.csv,VaR q=0.01
250,0.6981831679810753,0.9083007812499999,Clayton,26.csv,VaR q=0.05
251,0.9372679037899692,0.8749023437499999,Clayton,26.csv,Variance
252,0.7397206655953206,0.8584960937499998,Clayton,28.csv,ERM k=10
253,0.6492266285694449,0.6995117187499997,Clayton,28.csv,ES q=0.01
254,0.7581608090896581,0.8255859374999999,Clayton,28.csv,ES q=0.05
255,0.7081968465266197,0.8140624999999997,Clayton,28.csv,VaR q=0.01
256,0.705755210190389,0.9051757812499999,Clayton,28.csv,VaR q=0.05
257,0.936898747036504,0.87138671875,Clayton,28.csv,Variance
264,0.7290736831206823,0.8277343749999998,Clayton,44.csv,ERM k=10
265,0.6255705975689387,0.6740234374999996,Clayton,44.csv,ES q=0.01
266,0.6956502626623453,0.7875976562499999,Clayton,44.csv,ES q=0.05
267,0.6898664473664962,0.7386718749999999,Clayton,44.csv,VaR q=0.01
268,0.749706208861189,0.9079101562499998,Clayton,44.csv,VaR q=0.05
269,0.9287915182585665,0.8580078124999999,Clayton,44.csv,Variance
270,0.645904393687213,0.8978515624999999,Clayton,7.csv,ERM k=10
271,0.7431483399431104,0.8814453124999999,Clayton,7.csv,ES q=0.01
272,0.6761998104052944,0.8939453124999999,Clayton,7.csv,ES q=0.05
273,0.6224352433869341,0.8892578124999999,Clayton,7.csv,VaR q=0.01
274,0.6316026874442069,0.9039062499999999,Clayton,7.csv,VaR q=0.05
275,0.9171649005504132,0.8942382812499999,Clayton,7.csv,Variance
282,0.6141623572249939,0.8788085937499998,Clayton,48.csv,ERM k=10
283,0.4624616208886315,0.7183593749999998,Clayton,48.csv,ES q=0.01
284,0.5696469706954024,0.8293945312499998,Clayton,48.csv,ES q=0.05
285,0.4696942604301211,0.7956054687499998,Clayton,48.csv,VaR q=0.01
286,0.6013858953132376,0.976171875,Clayton,48.csv,VaR q=0.05
287,0.8815452316149336,0.893359375,Clayton,48.csv,Variance
288,0.7144775712647681,0.8645507812499998,Clayton,3.csv,ERM k=10
289,0.8390279300791006,0.8324218749999999,Clayton,3.csv,ES q=0.01
290,0.7591209200622364,0.8521484374999999,Clayton,3.csv,ES q=0.05
291,0.7128409248449548,0.9524414062500001,Clayton,3.csv,VaR q=0.01
292,0.6487499532664723,0.8797851562499999,Clayton,3.csv,VaR q=0.05
293,0.9370272246511048,0.8830078124999998,Clayton,3.csv,Variance
294,0.5743251573465299,0.8608398437499998,Clayton,24.csv,ERM k=10
295,0.6618085693090643,0.7617187499999998,Clayton,24.csv,ES q=0.01
296,0.6588779134955327,0.8314453124999999,Clayton,24.csv,ES q=0.05
297,0.6144748936581259,0.9540039062499999,Clayton,24.csv,VaR q=0.01
298,0.5473059270131606,0.8802734374999999,Clayton,24.csv,VaR q=0.05
299,0.8942889988323104,0.8744140624999999,Clayton,24.csv,Variance
300,0.6593232230968062,0.8315429687499998,Clayton,20.csv,ERM k=10
301,0.6337241287396669,0.7293945312499998,Clayton,20.csv,ES q=0.01
302,0.6812701826320351,0.7913085937499998,Clayton,20.csv,ES q=0.05
303,0.6606644304403091,0.7320312499999997,Clayton,20.csv,VaR q=0.01
304,0.6808270423620146,0.86611328125,Clayton,20.csv,VaR q=0.05
305,0.9102305557477826,0.8658203124999999,Clayton,20.csv,Variance
306,0.6271626959098286,0.8621093749999998,Clayton,22.csv,ERM k=10
307,0.6592631517347987,0.7587890624999998,Clayton,22.csv,ES q=0.01
308,0.6837349392772822,0.8291015624999998,Clayton,22.csv,ES q=0.05
309,0.6620892658162387,0.9375976562499999,Clayton,22.csv,VaR q=0.01
310,0.5904868763870346,0.8890624999999999,Clayton,22.csv,VaR q=0.05
311,0.9079329588142673,0.8873046874999999,Clayton,22.csv,Variance
312,0.6979694470096697,0.8791992187499998,Clayton,46.csv,ERM k=10
313,0.46204688697376206,0.6998046874999997,Clayton,46.csv,ES q=0.01
314,0.6553290464201742,0.8331054687499998,Clayton,46.csv,ES q=0.05
315,0.6802428965406089,0.7827148437499998,Clayton,46.csv,VaR q=0.01
316,0.7256177116809437,0.9468749999999999,Clayton,46.csv,VaR q=0.05
317,0.9019039178054266,0.8880859374999999,Clayton,46.csv,Variance
318,0.6580737078941667,0.8850585937499998,Clayton,1.csv,ERM k=10
319,0.7197515571858683,0.9066406249999999,Clayton,1.csv,ES q=0.01
320,0.6938265241146199,0.8850585937499998,Clayton,1.csv,ES q=0.05
321,0.7193724297507647,0.8705078125,Clayton,1.csv,VaR q=0.01
322,0.6404034304466959,0.9073242187499998,Clayton,1.csv,VaR q=0.05
323,0.9127350057851589,0.9051757812499999,Clayton,1.csv,Variance
330,0.704916136698814,0.8518554687499998,Clayton,39.csv,ERM k=10
331,0.6520363487265932,0.7025390624999999,Clayton,39.csv,ES q=0.01
332,0.7186032966374445,0.8199218749999999,Clayton,39.csv,ES q=0.05
333,0.6908600167313619,0.7712890625,Clayton,39.csv,VaR q=0.01
334,0.7492795180358759,0.8999999999999999,Clayton,39.csv,VaR q=0.05
335,0.9187617586959248,0.8625976562499998,Clayton,39.csv,Variance
336,0.7334162026950736,0.8555664062499998,Clayton,27.csv,ERM k=10
337,0.635721844588313,0.6849609374999996,Clayton,27.csv,ES q=0.01
338,0.7531753083110442,0.8185546874999998,Clayton,27.csv,ES q=0.05
339,0.6986817257479513,0.8031249999999999,Clayton,27.csv,VaR q=0.01
340,0.7031019943807699,0.9117187499999999,Clayton,27.csv,VaR q=0.05
341,0.9364043019566954,0.8629882812499998,Clayton,27.csv,Variance
342,0.6445019011726123,0.89580078125,Clayton,8.csv,ERM k=10
343,0.7726183436737304,0.8132812499999997,Clayton,8.csv,ES q=0.01
344,0.6829987974648399,0.8784179687499998,Clayton,8.csv,ES q=0.05
345,0.602853095368708,0.9634765624999999,Clayton,8.csv,VaR q=0.01
346,0.6315454984400698,0.9040039062499999,Clayton,8.csv,VaR q=0.05
347,0.9179422475708139,0.9029296874999999,Clayton,8.csv,Variance
348,0.7531192918060813,0.86806640625,Clayton,43.csv,ERM k=10
349,0.6675351276579593,0.7192382812499998,Clayton,43.csv,ES q=0.01
350,0.7424995063160671,0.8385742187499999,Clayton,43.csv,ES q=0.05
351,0.6914252208610758,0.78984375,Clayton,43.csv,VaR q=0.01
352,0.7678187688898543,0.9113281249999998,Clayton,43.csv,VaR q=0.05
353,0.9305817740749278,0.87578125,Clayton,43.csv,Variance
372,0.6560421198162303,0.9158203125,Clayton,6.csv,ERM k=10
373,0.7360130525069002,0.8979492187499999,Clayton,6.csv,ES q=0.01
374,0.6950179764415098,0.9058593749999999,Clayton,6.csv,ES q=0.05
375,0.6684819878840413,0.92001953125,Clayton,6.csv,VaR q=0.01
376,0.6408562953726413,0.9147460937499998,Clayton,6.csv,VaR q=0.05
377,0.9116194402204274,0.91533203125,Clayton,6.csv,Variance
378,0.727559872285691,0.8585937499999998,Clayton,41.csv,ERM k=10
379,0.6637284100256938,0.7151367187499997,Clayton,41.csv,ES q=0.01
380,0.7268087388316209,0.8334960937499999,Clayton,41.csv,ES q=0.05
381,0.6912824324493587,0.7851562499999998,Clayton,41.csv,VaR q=0.01
382,0.7444459084030821,0.9043945312499999,Clayton,41.csv,VaR q=0.05
383,0.9238873342545054,0.8791015624999998,Clayton,41.csv,Variance
384,0.5980047893624976,0.8917968749999999,Clayton,25.csv,ERM k=10
385,0.7036382647794962,0.8098632812499997,Clayton,25.csv,ES q=0.01
386,0.6850549469162716,0.87578125,Clayton,25.csv,ES q=0.05
387,0.6980409174321206,0.9425781249999998,Clayton,25.csv,VaR q=0.01
388,0.5100919409041363,0.9013671875,Clayton,25.csv,VaR q=0.05
389,0.9181427097621662,0.9010742187499999,Clayton,25.csv,Variance
390,0.6205374278524038,0.8606445312499998,Clayton,21.csv,ERM k=10
391,0.6449239660664355,0.7422851562499997,Clayton,21.csv,ES q=0.01
392,0.6738826843297752,0.8317382812499998,Clayton,21.csv,ES q=0.05
393,0.5958588064919416,0.9298828124999998,Clayton,21.csv,VaR q=0.01
394,0.5873676618578367,0.89697265625,Clayton,21.csv,VaR q=0.05
395,0.905563708741105,0.8850585937499998,Clayton,21.csv,Variance
396,0.6613313275101848,0.8550781249999998,Clayton,19.csv,ERM k=10
397,0.6410209924525616,0.7377929687499998,Clayton,19.csv,ES q=0.01
398,0.6857753392672465,0.8212890625,Clayton,19.csv,ES q=0.05
399,0.6140853191252587,0.9330078124999999,Clayton,19.csv,VaR q=0.01
400,0.675271814267066,0.8837890625,Clayton,19.csv,VaR q=0.05
401,0.9117859076580902,0.8842773437499999,Clayton,19.csv,Variance
402,0.7123623679329552,0.8505859374999998,Clayton,40.csv,ERM k=10
403,0.6635471377574909,0.7149414062499998,Clayton,40.csv,ES q=0.01
404,0.7174226574728149,0.8179687499999999,Clayton,40.csv,ES q=0.05
405,0.6911366692790639,0.7803710937499998,Clayton,40.csv,VaR q=0.01
406,0.7443384948556868,0.9044921874999998,Clayton,40.csv,VaR q=0.05
407,0.920126937553572,0.871484375,Clayton,40.csv,Variance
414,0.6775311623268794,0.8759765625,Clayton,2.csv,ERM k=10
415,0.711129299142504,0.92265625,Clayton,2.csv,ES q=0.01
416,0.7149626070174293,0.8627929687499998,Clayton,2.csv,ES q=0.05
417,0.5990426041375176,0.96416015625,Clayton,2.csv,VaR q=0.01
418,0.6684831805634623,0.8750976562499999,Clayton,2.csv,VaR q=0.05
419,0.9215351921071959,0.89921875,Clayton,2.csv,Variance
420,0.7517238043184131,0.8547851562499998,Clayton,45.csv,ERM k=10
421,0.6558430663588584,0.7066406249999997,Clayton,45.csv,ES q=0.01
422,0.7368703761396782,0.8241210937499998,Clayton,45.csv,ES q=0.05
423,0.6912407858292744,0.7837890624999999,Clayton,45.csv,VaR q=0.01
424,0.7629717493680769,0.92041015625,Clayton,45.csv,VaR q=0.05
425,0.930068747717183,0.8717773437499999,Clayton,45.csv,Variance
426,0.6440084400278404,0.8763671874999999,Clayton,4.csv,ERM k=10
427,0.7650186292446306,0.8308593749999998,Clayton,4.csv,ES q=0.01
428,0.6677206629001483,0.8651367187499999,Clayton,4.csv,ES q=0.05
429,0.4841327991110146,0.9560546875,Clayton,4.csv,VaR q=0.01
430,0.6174326154360186,0.9082031249999999,Clayton,4.csv,VaR q=0.05
431,0.9246696357795158,0.88662109375,Clayton,4.csv,Variance
432,0.7012775509792811,0.8640624999999998,Clayton,47.csv,ERM k=10
433,0.46218003838853594,0.7057617187499997,Clayton,47.csv,ES q=0.01
434,0.6549499390180197,0.8209960937499999,Clayton,47.csv,ES q=0.05
435,0.6797247029216569,0.7777343749999998,Clayton,47.csv,VaR q=0.01
436,0.7269456079071099,0.9455078124999999,Clayton,47.csv,VaR q=0.05
437,0.9019011213516284,0.8774414062499999,Clayton,47.csv,Variance
444,0.5629978339351515,0.89482421875,Clayton,23.csv,ERM k=10
445,0.6996504439131466,0.8052734374999997,Clayton,23.csv,ES q=0.01
446,0.6559275597354557,0.8730468749999999,Clayton,23.csv,ES q=0.05
447,0.642524614719364,0.96865234375,Clayton,23.csv,VaR q=0.01
448,0.5160070176505903,0.9094726562499998,Clayton,23.csv,VaR q=0.05
449,0.8933874361037835,0.9157226562499999,Clayton,23.csv,Variance
0,0.42741716885544445,0.5290039062499995,Frank,54.csv,ERM k=10
1,0.02086148978060043,0.5448242187499996,Frank,54.csv,ES q=0.01
2,0.34196205474008645,0.5091796874999994,Frank,54.csv,ES q=0.05
3,0.4060978357562566,0.5207031249999997,Frank,54.csv,VaR q=0.01
4,0.4782456859292167,1.0904296875000001,Frank,54.csv,VaR q=0.05
5,0.7213010259843888,0.6042968749999996,Frank,54.csv,Variance
6,0.5299461189271412,0.5249023437499996,Frank,17.csv,ERM k=10
7,0.5823030697397764,0.5931640624999996,Frank,17.csv,ES q=0.01
8,0.5157118585687895,0.4768554687499995,Frank,17.csv,ES q=0.05
9,0.5811473775623862,0.5234374999999996,Frank,17.csv,VaR q=0.01
10,0.5373921497734095,1.1028320312500002,Frank,17.csv,VaR q=0.05
11,0.7895820746731208,0.6031249999999997,Frank,17.csv,Variance
12,0.513929986790634,0.5327148437499996,Frank,38.csv,ERM k=10
13,0.493241841780667,0.5314453124999996,Frank,38.csv,ES q=0.01
14,0.46061504725185476,0.5069335937499996,Frank,38.csv,ES q=0.05
15,0.5285057013803947,0.5093749999999995,Frank,38.csv,VaR q=0.01
16,0.6709369629957328,1.06044921875,Frank,38.csv,VaR q=0.05
17,0.8200862637118613,0.5986328124999996,Frank,38.csv,Variance
24,0.4507539641265913,0.5282226562499995,Frank,49.csv,ERM k=10
25,0.02106341135223555,0.5500976562499996,Frank,49.csv,ES q=0.01
26,0.3466538068895332,0.5007812499999995,Frank,49.csv,ES q=0.05
27,0.40651726010810274,0.5221679687499996,Frank,49.csv,VaR q=0.01
28,0.5780159267800895,1.0744140625000003,Frank,49.csv,VaR q=0.05
29,0.7382277025656638,0.6048828124999996,Frank,49.csv,Variance
30,0.48782740674326197,0.5140624999999995,Frank,36.csv,ERM k=10
31,0.4740269813511371,0.5107421874999996,Frank,36.csv,ES q=0.01
32,0.4385106771664359,0.48583984374999967,Frank,36.csv,ES q=0.05
33,0.4174759241640844,0.4798828124999995,Frank,36.csv,VaR q=0.01
34,0.7051123515135037,1.03525390625,Frank,36.csv,VaR q=0.05
35,0.7975014357105499,0.5769531249999996,Frank,36.csv,Variance
42,0.44348839063263157,0.5271484374999995,Frank,52.csv,ERM k=10
43,0.020887664799145722,0.5455078124999997,Frank,52.csv,ES q=0.01
44,0.34697854271881845,0.5013671874999996,Frank,52.csv,ES q=0.05
45,0.40489548594763103,0.5165039062499995,Frank,52.csv,VaR q=0.01
46,0.47050140443177324,1.0881835937500002,Frank,52.csv,VaR q=0.05
47,0.734276991996226,0.6038085937499996,Frank,52.csv,Variance
48,0.49724386829988854,0.5043945312499996,Frank,15.csv,ERM k=10
49,0.5815115693839343,0.5922851562499997,Frank,15.csv,ES q=0.01
50,0.5050109674373335,0.46132812499999953,Frank,15.csv,ES q=0.05
51,0.5639686028608657,0.5091796874999994,Frank,15.csv,VaR q=0.01
52,0.4856258526920638,1.0870117187500004,Frank,15.csv,VaR q=0.05
53,0.7738451562005884,0.5865234374999997,Frank,15.csv,Variance
54,0.49901712249464625,0.5187499999999996,Frank,11.csv,ERM k=10
55,0.6066636918029165,0.6202148437499997,Frank,11.csv,ES q=0.01
56,0.4954715213188787,0.4732421874999995,Frank,11.csv,ES q=0.05
57,0.5998557691893844,0.5389648437499996,Frank,11.csv,VaR q=0.01
58,0.4444570084534005,1.1166015625,Frank,11.csv,VaR q=0.05
59,0.782513724628762,0.6034179687499996,Frank,11.csv,Variance
60,0.4565979803407296,0.4778320312499995,Frank,29.csv,ERM k=10
61,0.46251619232023944,0.4983398437499995,Frank,29.csv,ES q=0.01
62,0.40904563659967075,0.45117187499999956,Frank,29.csv,ES q=0.05
63,0.3893553440056977,0.4475585937499995,Frank,29.csv,VaR q=0.01
64,0.7030349608416149,1.0208984374999999,Frank,29.csv,VaR q=0.05
65,0.7854893678502973,0.5690429687499996,Frank,29.csv,Variance
66,0.5082159000834696,0.5345703124999996,Frank,10.csv,ERM k=10
67,0.6116765273899164,0.6257812499999997,Frank,10.csv,ES q=0.01
68,0.5065138086285028,0.48378906249999953,Frank,10.csv,ES q=0.05
69,0.6125633559548924,0.5495117187499997,Frank,10.csv,VaR q=0.01
70,0.4912195927326335,1.1178710937499998,Frank,10.csv,VaR q=0.05
71,0.7880207611546164,0.6128906249999996,Frank,10.csv,Variance
72,0.49787449250310345,0.5219726562499997,Frank,32.csv,ERM k=10
73,0.4844501367728161,0.5219726562499997,Frank,32.csv,ES q=0.01
74,0.4471426890507838,0.49599609374999953,Frank,32.csv,ES q=0.05
75,0.4269060885072291,0.4907226562499995,Frank,32.csv,VaR q=0.01
76,0.7045855914953052,1.04765625,Frank,32.csv,VaR q=0.05
77,0.809099595928789,0.5944335937499997,Frank,32.csv,Variance
90,0.4904704986074131,0.5156249999999996,Frank,34.csv,ERM k=10
91,0.48299995862719125,0.5204101562499996,Frank,34.csv,ES q=0.01
92,0.4402536795661599,0.4878906249999996,Frank,34.csv,ES q=0.05
93,0.4253768726678002,0.4889648437499995,Frank,34.csv,VaR q=0.01
94,0.7063985913743795,1.0375,Frank,34.csv,VaR q=0.05
95,0.8049211478449261,0.5889648437499997,Frank,34.csv,Variance
102,0.5157231572699292,0.5197265624999996,Frank,13.csv,ERM k=10
103,0.5954067978531622,0.6077148437499996,Frank,13.csv,ES q=0.01
104,0.5212607136599512,0.4775390624999995,Frank,13.csv,ES q=0.05
105,0.5931489872853661,0.5333984374999996,Frank,13.csv,VaR q=0.01
106,0.45011475659223177,1.12587890625,Frank,13.csv,VaR q=0.05
107,0.7834483887377828,0.6038085937499996,Frank,13.csv,Variance
114,0.4863988981548695,0.5093749999999995,Frank,35.csv,ERM k=10
115,0.4752052510944572,0.5120117187499995,Frank,35.csv,ES q=0.01
116,0.4370996752238019,0.48417968749999957,Frank,35.csv,ES q=0.05
117,0.42427243900599054,0.48769531249999953,Frank,35.csv,VaR q=0.01
118,0.704674581143655,1.0375,Frank,35.csv,VaR q=0.05
119,0.7992274644566855,0.5770507812499996,Frank,35.csv,Variance
120,0.4420533520380634,0.5249023437499996,Frank,50.csv,ERM k=10
121,0.020588521730056653,0.5376953124999997,Frank,50.csv,ES q=0.01
122,0.34416416553168006,0.49628906249999954,Frank,50.csv,ES q=0.05
123,0.4012045516513846,0.5036132812499995,Frank,50.csv,VaR q=0.01
124,0.5695851656467268,1.0505859375,Frank,50.csv,VaR q=0.05
125,0.7298328811542718,0.6032226562499997,Frank,50.csv,Variance
126,0.525277798050636,0.5239257812499996,Frank,16.csv,ERM k=10
127,0.6058721914470744,0.6193359374999996,Frank,16.csv,ES q=0.01
128,0.5193660991588573,0.48037109374999953,Frank,16.csv,ES q=0.05
